query	reference	label	f1_score	macro_f1	micro_f1	weighted_f1	key	cutoff	query_tissue	ref_tissue
nagy	Dissection_Angular_gyrus_AnG	Chandelier	nan	0.40580655967512946		0.7420863516752687	subclass	0.0	dorsolateral prefrontal cortex	angular gyrus
nagy	Dissection_Angular_gyrus_AnG	L5 ET	0.0	0.40580655967512946		0.7420863516752687	subclass	0.0	dorsolateral prefrontal cortex	angular gyrus
nagy	Dissection_Angular_gyrus_AnG	L2/3-6 IT	0.8665377176015474	0.40580655967512946		0.7420863516752687	subclass	0.0	dorsolateral prefrontal cortex	angular gyrus
nagy	Dissection_Angular_gyrus_AnG	VLMC	nan	0.40580655967512946		0.7420863516752687	subclass	0.0	dorsolateral prefrontal cortex	angular gyrus
nagy	Dissection_Angular_gyrus_AnG	Microglia	0.8	0.40580655967512946		0.7420863516752687	subclass	0.0	dorsolateral prefrontal cortex	angular gyrus
nagy	Dissection_Angular_gyrus_AnG	Endothelial	0.75	0.40580655967512946		0.7420863516752687	subclass	0.0	dorsolateral prefrontal cortex	angular gyrus
nagy	Dissection_Angular_gyrus_AnG	PVALB	0.7	0.40580655967512946		0.7420863516752687	subclass	0.0	dorsolateral prefrontal cortex	angular gyrus
nagy	Dissection_Angular_gyrus_AnG	LAMP5	nan	0.40580655967512946		0.7420863516752687	subclass	0.0	dorsolateral prefrontal cortex	angular gyrus
nagy	Dissection_Angular_gyrus_AnG	VIP	0.8679245283018868	0.40580655967512946		0.7420863516752687	subclass	0.0	dorsolateral prefrontal cortex	angular gyrus
nagy	Dissection_Angular_gyrus_AnG	SNCG	nan	0.40580655967512946		0.7420863516752687	subclass	0.0	dorsolateral prefrontal cortex	angular gyrus
nagy	Dissection_Angular_gyrus_AnG	L5/6 NP	0.37209302325581395	0.40580655967512946		0.7420863516752687	subclass	0.0	dorsolateral prefrontal cortex	angular gyrus
nagy	Dissection_Angular_gyrus_AnG	Astrocyte	0.803921568627451	0.40580655967512946		0.7420863516752687	subclass	0.0	dorsolateral prefrontal cortex	angular gyrus
nagy	Dissection_Angular_gyrus_AnG	L6 CT	0.0	0.40580655967512946		0.7420863516752687	subclass	0.0	dorsolateral prefrontal cortex	angular gyrus
nagy	Dissection_Angular_gyrus_AnG	OPC	0.5161290322580645	0.40580655967512946		0.7420863516752687	subclass	0.0	dorsolateral prefrontal cortex	angular gyrus
nagy	Dissection_Angular_gyrus_AnG	Glutamatergic	nan	0.40580655967512946		0.7420863516752687	subclass	0.0	dorsolateral prefrontal cortex	angular gyrus
nagy	Dissection_Angular_gyrus_AnG	SST	0.7301587301587301	0.40580655967512946		0.7420863516752687	subclass	0.0	dorsolateral prefrontal cortex	angular gyrus
nagy	Dissection_Angular_gyrus_AnG	CGE	nan	0.40580655967512946		0.7420863516752687	subclass	0.0	dorsolateral prefrontal cortex	angular gyrus
nagy	Dissection_Angular_gyrus_AnG	Oligodendrocyte	0.7448275862068966	0.40580655967512946		0.7420863516752687	subclass	0.0	dorsolateral prefrontal cortex	angular gyrus
nagy	Dissection_Angular_gyrus_AnG	GABAergic	0.9645390070921985	0.40580655967512946		0.7420863516752687	subclass	0.0	dorsolateral prefrontal cortex	angular gyrus
nagy	Dissection_Angular_gyrus_AnG	L6b	nan	0.40580655967512946		0.7420863516752687	subclass	0.0	dorsolateral prefrontal cortex	angular gyrus
nagy	Dissection_Angular_gyrus_AnG	L2/3-6 IT	0.8665377176015474	0.7128153223764262		0.7914476886673198	class	0.0	dorsolateral prefrontal cortex	angular gyrus
nagy	Dissection_Angular_gyrus_AnG	Oligodendrocyte lineage	0.8636363636363636	0.7128153223764262		0.7914476886673198	class	0.0	dorsolateral prefrontal cortex	angular gyrus
nagy	Dissection_Angular_gyrus_AnG	Microglia	0.8	0.7128153223764262		0.7914476886673198	class	0.0	dorsolateral prefrontal cortex	angular gyrus
nagy	Dissection_Angular_gyrus_AnG	Vascular	0.8888888888888888	0.7128153223764262		0.7914476886673198	class	0.0	dorsolateral prefrontal cortex	angular gyrus
nagy	Dissection_Angular_gyrus_AnG	Astrocyte	0.803921568627451	0.7128153223764262		0.7914476886673198	class	0.0	dorsolateral prefrontal cortex	angular gyrus
nagy	Dissection_Angular_gyrus_AnG	deep layer non-IT	0.34615384615384615	0.7128153223764262		0.7914476886673198	class	0.0	dorsolateral prefrontal cortex	angular gyrus
nagy	Dissection_Angular_gyrus_AnG	MGE	0.8148148148148148	0.7128153223764262		0.7914476886673198	class	0.0	dorsolateral prefrontal cortex	angular gyrus
nagy	Dissection_Angular_gyrus_AnG	Glutamatergic	nan	0.7128153223764262		0.7914476886673198	class	0.0	dorsolateral prefrontal cortex	angular gyrus
nagy	Dissection_Angular_gyrus_AnG	CGE	0.7796610169491526	0.7128153223764262		0.7914476886673198	class	0.0	dorsolateral prefrontal cortex	angular gyrus
nagy	Dissection_Angular_gyrus_AnG	GABAergic	0.9645390070921985	0.7128153223764262		0.7914476886673198	class	0.0	dorsolateral prefrontal cortex	angular gyrus
nagy	Dissection_Angular_gyrus_AnG	Non-neuron	0.8653846153846154	0.9174948630542442		0.9359465302844111	family	0.0	dorsolateral prefrontal cortex	angular gyrus
nagy	Dissection_Angular_gyrus_AnG	Glutamatergic	0.9606694560669456	0.9174948630542442		0.9359465302844111	family	0.0	dorsolateral prefrontal cortex	angular gyrus
nagy	Dissection_Angular_gyrus_AnG	GABAergic	0.9264305177111717	0.9174948630542442		0.9359465302844111	family	0.0	dorsolateral prefrontal cortex	angular gyrus
