query	reference	label	f1_score	macro_f1	micro_f1	weighted_f1	key	cutoff
nagy	middle_temporal_gyrus	LAMP5	nan	0.37644231182868076		0.7359545855383605	rachel_subclass	0.0
nagy	middle_temporal_gyrus	L5 6 NP	nan	0.37644231182868076		0.7359545855383605	rachel_subclass	0.0
nagy	middle_temporal_gyrus	Oligodendrocyte	0.7755102040816326	0.37644231182868076		0.7359545855383605	rachel_subclass	0.0
nagy	middle_temporal_gyrus	L6b	nan	0.37644231182868076		0.7359545855383605	rachel_subclass	0.0
nagy	middle_temporal_gyrus	VIP	0.851063829787234	0.37644231182868076		0.7359545855383605	rachel_subclass	0.0
nagy	middle_temporal_gyrus	VLMC	nan	0.37644231182868076		0.7359545855383605	rachel_subclass	0.0
nagy	middle_temporal_gyrus	L5/6 NP	0.0	0.37644231182868076		0.7359545855383605	rachel_subclass	0.0
nagy	middle_temporal_gyrus	L6 CT	0.10909090909090909	0.37644231182868076		0.7359545855383605	rachel_subclass	0.0
nagy	middle_temporal_gyrus	SST	0.6301369863013698	0.37644231182868076		0.7359545855383605	rachel_subclass	0.0
nagy	middle_temporal_gyrus	Astrocyte	0.8785046728971962	0.37644231182868076		0.7359545855383605	rachel_subclass	0.0
nagy	middle_temporal_gyrus	GABAergic	0.9861111111111112	0.37644231182868076		0.7359545855383605	rachel_subclass	0.0
nagy	middle_temporal_gyrus	OPC	0.45	0.37644231182868076		0.7359545855383605	rachel_subclass	0.0
nagy	middle_temporal_gyrus	Chandelier	nan	0.37644231182868076		0.7359545855383605	rachel_subclass	0.0
nagy	middle_temporal_gyrus	Glutamatergic	nan	0.37644231182868076		0.7359545855383605	rachel_subclass	0.0
nagy	middle_temporal_gyrus	SNCG	nan	0.37644231182868076		0.7359545855383605	rachel_subclass	0.0
nagy	middle_temporal_gyrus	L2/3-6 IT	0.8668122270742358	0.37644231182868076		0.7359545855383605	rachel_subclass	0.0
nagy	middle_temporal_gyrus	PVALB	0.7619047619047619	0.37644231182868076		0.7359545855383605	rachel_subclass	0.0
nagy	middle_temporal_gyrus	L5 ET	0.0	0.37644231182868076		0.7359545855383605	rachel_subclass	0.0
nagy	middle_temporal_gyrus	CGE	nan	0.37644231182868076		0.7359545855383605	rachel_subclass	0.0
nagy	middle_temporal_gyrus	Microglia	0.8461538461538461	0.37644231182868076		0.7359545855383605	rachel_subclass	0.0
nagy	middle_temporal_gyrus	Endothelial	0.75	0.37644231182868076		0.7359545855383605	rachel_subclass	0.0
nagy	middle_temporal_gyrus	GABAergic	0.9861111111111112	0.6635734020377696		0.8086483340535292	rachel_class	0.0
nagy	middle_temporal_gyrus	Vascular	0.8888888888888888	0.6635734020377696		0.8086483340535292	rachel_class	0.0
nagy	middle_temporal_gyrus	Glutamatergic	nan	0.6635734020377696		0.8086483340535292	rachel_class	0.0
nagy	middle_temporal_gyrus	unknown	nan	0.6635734020377696		0.8086483340535292	rachel_class	0.0
nagy	middle_temporal_gyrus	L2/3-6 IT	0.8668122270742358	0.6635734020377696		0.8086483340535292	rachel_class	0.0
nagy	middle_temporal_gyrus	deep layer non-IT	0.4253393665158371	0.6635734020377696		0.8086483340535292	rachel_class	0.0
nagy	middle_temporal_gyrus	CGE	0.7619047619047619	0.6635734020377696		0.8086483340535292	rachel_class	0.0
nagy	middle_temporal_gyrus	MGE	0.7258064516129032	0.6635734020377696		0.8086483340535292	rachel_class	0.0
nagy	middle_temporal_gyrus	Microglia	0.8461538461538461	0.6635734020377696		0.8086483340535292	rachel_class	0.0
nagy	middle_temporal_gyrus	Oligodendrocyte lineage	0.9197860962566845	0.6635734020377696		0.8086483340535292	rachel_class	0.0
nagy	middle_temporal_gyrus	Astrocyte	0.8785046728971962	0.6635734020377696		0.8086483340535292	rachel_class	0.0
nagy	middle_temporal_gyrus	GABAergic	0.9035532994923858	0.6943803898477049		0.9359430883076489	rachel_family	0.0
nagy	middle_temporal_gyrus	unknown	nan	0.6943803898477049		0.9359430883076489	rachel_family	0.0
nagy	middle_temporal_gyrus	Non-neuron	0.9240121580547113	0.6943803898477049		0.9359430883076489	rachel_family	0.0
nagy	middle_temporal_gyrus	Glutamatergic	0.9499561018437226	0.6943803898477049		0.9359430883076489	rachel_family	0.0
