query	reference	label	f1_score	macro_f1	micro_f1	weighted_f1	key	cutoff
velmeshev	middle_temporal_gyrus	Endothelial	0.7346938775510204	0.42916113651379695		0.8857145831517811	rachel_subclass	0.0
velmeshev	middle_temporal_gyrus	LAMP5	0.9655172413793104	0.42916113651379695		0.8857145831517811	rachel_subclass	0.0
velmeshev	middle_temporal_gyrus	Chandelier	nan	0.42916113651379695		0.8857145831517811	rachel_subclass	0.0
velmeshev	middle_temporal_gyrus	Astrocyte	0.9896907216494846	0.42916113651379695		0.8857145831517811	rachel_subclass	0.0
velmeshev	middle_temporal_gyrus	L6 CT	nan	0.42916113651379695		0.8857145831517811	rachel_subclass	0.0
velmeshev	middle_temporal_gyrus	CGE	nan	0.42916113651379695		0.8857145831517811	rachel_subclass	0.0
velmeshev	middle_temporal_gyrus	Microglia	0.9666666666666667	0.42916113651379695		0.8857145831517811	rachel_subclass	0.0
velmeshev	middle_temporal_gyrus	L5/6 NP	0.0	0.42916113651379695		0.8857145831517811	rachel_subclass	0.0
velmeshev	middle_temporal_gyrus	SNCG	nan	0.42916113651379695		0.8857145831517811	rachel_subclass	0.0
velmeshev	middle_temporal_gyrus	OPC	0.9910714285714286	0.42916113651379695		0.8857145831517811	rachel_subclass	0.0
velmeshev	middle_temporal_gyrus	L5 6 NP	nan	0.42916113651379695		0.8857145831517811	rachel_subclass	0.0
velmeshev	middle_temporal_gyrus	Oligodendrocyte	0.9871794871794872	0.42916113651379695		0.8857145831517811	rachel_subclass	0.0
velmeshev	middle_temporal_gyrus	Glutamatergic	0.7142857142857143	0.42916113651379695		0.8857145831517811	rachel_subclass	0.0
velmeshev	middle_temporal_gyrus	Pericyte	nan	0.42916113651379695		0.8857145831517811	rachel_subclass	0.0
velmeshev	middle_temporal_gyrus	VLMC	nan	0.42916113651379695		0.8857145831517811	rachel_subclass	0.0
velmeshev	middle_temporal_gyrus	PVALB	0.8387096774193549	0.42916113651379695		0.8857145831517811	rachel_subclass	0.0
velmeshev	middle_temporal_gyrus	L2/3-6 IT	0.9473684210526315	0.42916113651379695		0.8857145831517811	rachel_subclass	0.0
velmeshev	middle_temporal_gyrus	L6b	nan	0.42916113651379695		0.8857145831517811	rachel_subclass	0.0
velmeshev	middle_temporal_gyrus	SST	0.9662921348314607	0.42916113651379695		0.8857145831517811	rachel_subclass	0.0
velmeshev	middle_temporal_gyrus	L5 ET	nan	0.42916113651379695		0.8857145831517811	rachel_subclass	0.0
velmeshev	middle_temporal_gyrus	GABAergic	nan	0.42916113651379695		0.8857145831517811	rachel_subclass	0.0
velmeshev	middle_temporal_gyrus	Non-neuron	nan	0.42916113651379695		0.8857145831517811	rachel_subclass	0.0
velmeshev	middle_temporal_gyrus	VIP	0.7692307692307693	0.42916113651379695		0.8857145831517811	rachel_subclass	0.0
velmeshev	middle_temporal_gyrus	Glutamatergic	0.7142857142857143	0.6769679219991372		0.9254677468121916	rachel_class	0.0
velmeshev	middle_temporal_gyrus	MGE	0.9936305732484076	0.6769679219991372		0.9254677468121916	rachel_class	0.0
velmeshev	middle_temporal_gyrus	unknown	nan	0.6769679219991372		0.9254677468121916	rachel_class	0.0
velmeshev	middle_temporal_gyrus	GABAergic	nan	0.6769679219991372		0.9254677468121916	rachel_class	0.0
velmeshev	middle_temporal_gyrus	L2/3-6 IT	0.9473684210526315	0.6769679219991372		0.9254677468121916	rachel_class	0.0
velmeshev	middle_temporal_gyrus	Astrocyte	0.9896907216494846	0.6769679219991372		0.9254677468121916	rachel_class	0.0
velmeshev	middle_temporal_gyrus	CGE	0.9857142857142858	0.6769679219991372		0.9254677468121916	rachel_class	0.0
velmeshev	middle_temporal_gyrus	Vascular	0.9836065573770492	0.6769679219991372		0.9254677468121916	rachel_class	0.0
velmeshev	middle_temporal_gyrus	Microglia	0.9666666666666667	0.6769679219991372		0.9254677468121916	rachel_class	0.0
velmeshev	middle_temporal_gyrus	Oligodendrocyte lineage	0.9888059701492538	0.6769679219991372		0.9254677468121916	rachel_class	0.0
velmeshev	middle_temporal_gyrus	deep layer non-IT	0.5538461538461539	0.6769679219991372		0.9254677468121916	rachel_class	0.0
velmeshev	middle_temporal_gyrus	Non-neuron	nan	0.6769679219991372		0.9254677468121916	rachel_class	0.0
velmeshev	middle_temporal_gyrus	Glutamatergic	0.9023136246786633	0.6819279151949126		0.9264662625929957	rachel_family	0.0
velmeshev	middle_temporal_gyrus	GABAergic	0.8472622478386167	0.6819279151949126		0.9264662625929957	rachel_family	0.0
velmeshev	middle_temporal_gyrus	Non-neuron	0.9781357882623706	0.6819279151949126		0.9264662625929957	rachel_family	0.0
velmeshev	middle_temporal_gyrus	unknown	nan	0.6819279151949126		0.9264662625929957	rachel_family	0.0
