query	reference	label	f1_score	macro_f1	micro_f1	weighted_f1	key	cutoff	query_tissue	ref_tissue
lim_Cingulate	angular_gyrus	Oligodendrocyte	0.8571428571428571	0.37893512271981283		0.696878645127406	subclass	0.0	anterior cingulate cortex	angular gyrus
lim_Cingulate	angular_gyrus	Astrocyte	0.8899521531100478	0.37893512271981283		0.696878645127406	subclass	0.0	anterior cingulate cortex	angular gyrus
lim_Cingulate	angular_gyrus	L2/3-6 IT	0.8632218844984803	0.37893512271981283		0.696878645127406	subclass	0.0	anterior cingulate cortex	angular gyrus
lim_Cingulate	angular_gyrus	L6b	nan	0.37893512271981283		0.696878645127406	subclass	0.0	anterior cingulate cortex	angular gyrus
lim_Cingulate	angular_gyrus	L6 CT	nan	0.37893512271981283		0.696878645127406	subclass	0.0	anterior cingulate cortex	angular gyrus
lim_Cingulate	angular_gyrus	unknown	nan	0.37893512271981283		0.696878645127406	subclass	0.0	anterior cingulate cortex	angular gyrus
lim_Cingulate	angular_gyrus	L5 ET	0.0	0.37893512271981283		0.696878645127406	subclass	0.0	anterior cingulate cortex	angular gyrus
lim_Cingulate	angular_gyrus	OPC	0.5384615384615384	0.37893512271981283		0.696878645127406	subclass	0.0	anterior cingulate cortex	angular gyrus
lim_Cingulate	angular_gyrus	Non-neuron	nan	0.37893512271981283		0.696878645127406	subclass	0.0	anterior cingulate cortex	angular gyrus
lim_Cingulate	angular_gyrus	SST	0.5	0.37893512271981283		0.696878645127406	subclass	0.0	anterior cingulate cortex	angular gyrus
lim_Cingulate	angular_gyrus	L5 6 NP	nan	0.37893512271981283		0.696878645127406	subclass	0.0	anterior cingulate cortex	angular gyrus
lim_Cingulate	angular_gyrus	GABAergic	0.7608695652173914	0.37893512271981283		0.696878645127406	subclass	0.0	anterior cingulate cortex	angular gyrus
lim_Cingulate	angular_gyrus	Endothelial	0.0	0.37893512271981283		0.696878645127406	subclass	0.0	anterior cingulate cortex	angular gyrus
lim_Cingulate	angular_gyrus	Chandelier	nan	0.37893512271981283		0.696878645127406	subclass	0.0	anterior cingulate cortex	angular gyrus
lim_Cingulate	angular_gyrus	Glutamatergic	0.7236842105263158	0.37893512271981283		0.696878645127406	subclass	0.0	anterior cingulate cortex	angular gyrus
lim_Cingulate	angular_gyrus	Microglia	0.6875	0.37893512271981283		0.696878645127406	subclass	0.0	anterior cingulate cortex	angular gyrus
lim_Cingulate	angular_gyrus	PVALB	1.0	0.37893512271981283		0.696878645127406	subclass	0.0	anterior cingulate cortex	angular gyrus
lim_Cingulate	angular_gyrus	VIP	nan	0.37893512271981283		0.696878645127406	subclass	0.0	anterior cingulate cortex	angular gyrus
lim_Cingulate	angular_gyrus	CGE	nan	0.5190904976482583		0.7740148755141153	class	0.0	anterior cingulate cortex	angular gyrus
lim_Cingulate	angular_gyrus	Astrocyte	0.8899521531100478	0.5190904976482583		0.7740148755141153	class	0.0	anterior cingulate cortex	angular gyrus
lim_Cingulate	angular_gyrus	Vascular	0.0	0.5190904976482583		0.7740148755141153	class	0.0	anterior cingulate cortex	angular gyrus
lim_Cingulate	angular_gyrus	L2/3-6 IT	0.8632218844984803	0.5190904976482583		0.7740148755141153	class	0.0	anterior cingulate cortex	angular gyrus
lim_Cingulate	angular_gyrus	unknown	nan	0.5190904976482583		0.7740148755141153	class	0.0	anterior cingulate cortex	angular gyrus
lim_Cingulate	angular_gyrus	Non-neuron	nan	0.5190904976482583		0.7740148755141153	class	0.0	anterior cingulate cortex	angular gyrus
lim_Cingulate	angular_gyrus	deep layer non-IT	0.6776859504132231	0.5190904976482583		0.7740148755141153	class	0.0	anterior cingulate cortex	angular gyrus
lim_Cingulate	angular_gyrus	GABAergic	0.7608695652173914	0.5190904976482583		0.7740148755141153	class	0.0	anterior cingulate cortex	angular gyrus
lim_Cingulate	angular_gyrus	Glutamatergic	0.7236842105263158	0.5190904976482583		0.7740148755141153	class	0.0	anterior cingulate cortex	angular gyrus
lim_Cingulate	angular_gyrus	Microglia	0.6875	0.5190904976482583		0.7740148755141153	class	0.0	anterior cingulate cortex	angular gyrus
lim_Cingulate	angular_gyrus	MGE	0.7058823529411765	0.5190904976482583		0.7740148755141153	class	0.0	anterior cingulate cortex	angular gyrus
lim_Cingulate	angular_gyrus	Oligodendrocyte lineage	0.9202898550724637	0.5190904976482583		0.7740148755141153	class	0.0	anterior cingulate cortex	angular gyrus
lim_Cingulate	angular_gyrus	Non-neuron	0.9486725663716814	0.6431308139036362		0.8654302497106322	family	0.0	anterior cingulate cortex	angular gyrus
lim_Cingulate	angular_gyrus	GABAergic	0.7564766839378239	0.6431308139036362		0.8654302497106322	family	0.0	anterior cingulate cortex	angular gyrus
lim_Cingulate	angular_gyrus	Glutamatergic	0.8673740053050398	0.6431308139036362		0.8654302497106322	family	0.0	anterior cingulate cortex	angular gyrus
lim_Cingulate	angular_gyrus	unknown	nan	0.6431308139036362		0.8654302497106322	family	0.0	anterior cingulate cortex	angular gyrus
