query	reference	label	f1_score	macro_f1	micro_f1	weighted_f1	key	cutoff
velmeshev_PFC	middle_temporal_gyrus	OPC	0.9905660377358491	0.44410454833812724		0.9360924289036753	rachel_subclass	0.0
velmeshev_PFC	middle_temporal_gyrus	SNCG	nan	0.44410454833812724		0.9360924289036753	rachel_subclass	0.0
velmeshev_PFC	middle_temporal_gyrus	Pericyte	nan	0.44410454833812724		0.9360924289036753	rachel_subclass	0.0
velmeshev_PFC	middle_temporal_gyrus	Chandelier	nan	0.44410454833812724		0.9360924289036753	rachel_subclass	0.0
velmeshev_PFC	middle_temporal_gyrus	CGE	nan	0.44410454833812724		0.9360924289036753	rachel_subclass	0.0
velmeshev_PFC	middle_temporal_gyrus	VLMC	nan	0.44410454833812724		0.9360924289036753	rachel_subclass	0.0
velmeshev_PFC	middle_temporal_gyrus	L6b	nan	0.44410454833812724		0.9360924289036753	rachel_subclass	0.0
velmeshev_PFC	middle_temporal_gyrus	GABAergic	nan	0.44410454833812724		0.9360924289036753	rachel_subclass	0.0
velmeshev_PFC	middle_temporal_gyrus	VIP	0.8275862068965517	0.44410454833812724		0.9360924289036753	rachel_subclass	0.0
velmeshev_PFC	middle_temporal_gyrus	LAMP5	0.875	0.44410454833812724		0.9360924289036753	rachel_subclass	0.0
velmeshev_PFC	middle_temporal_gyrus	Glutamatergic	0.8669950738916257	0.44410454833812724		0.9360924289036753	rachel_subclass	0.0
velmeshev_PFC	middle_temporal_gyrus	Microglia	0.987012987012987	0.44410454833812724		0.9360924289036753	rachel_subclass	0.0
velmeshev_PFC	middle_temporal_gyrus	L6 CT	nan	0.44410454833812724		0.9360924289036753	rachel_subclass	0.0
velmeshev_PFC	middle_temporal_gyrus	Non-neuron	nan	0.44410454833812724		0.9360924289036753	rachel_subclass	0.0
velmeshev_PFC	middle_temporal_gyrus	PVALB	0.8571428571428571	0.44410454833812724		0.9360924289036753	rachel_subclass	0.0
velmeshev_PFC	middle_temporal_gyrus	L5/6 NP	0.0	0.44410454833812724		0.9360924289036753	rachel_subclass	0.0
velmeshev_PFC	middle_temporal_gyrus	L5 6 NP	nan	0.44410454833812724		0.9360924289036753	rachel_subclass	0.0
velmeshev_PFC	middle_temporal_gyrus	Endothelial	0.8275862068965517	0.44410454833812724		0.9360924289036753	rachel_subclass	0.0
velmeshev_PFC	middle_temporal_gyrus	SST	1.0	0.44410454833812724		0.9360924289036753	rachel_subclass	0.0
velmeshev_PFC	middle_temporal_gyrus	Astrocyte	0.9915966386554622	0.44410454833812724		0.9360924289036753	rachel_subclass	0.0
velmeshev_PFC	middle_temporal_gyrus	L5 ET	nan	0.44410454833812724		0.9360924289036753	rachel_subclass	0.0
velmeshev_PFC	middle_temporal_gyrus	Oligodendrocyte	0.9967213114754099	0.44410454833812724		0.9360924289036753	rachel_subclass	0.0
velmeshev_PFC	middle_temporal_gyrus	L2/3-6 IT	0.9941972920696325	0.44410454833812724		0.9360924289036753	rachel_subclass	0.0
velmeshev_PFC	middle_temporal_gyrus	Non-neuron	nan	0.7155320173889993		0.9730274019666626	rachel_class	0.0
velmeshev_PFC	middle_temporal_gyrus	Astrocyte	0.9915966386554622	0.7155320173889993		0.9730274019666626	rachel_class	0.0
velmeshev_PFC	middle_temporal_gyrus	Microglia	0.987012987012987	0.7155320173889993		0.9730274019666626	rachel_class	0.0
velmeshev_PFC	middle_temporal_gyrus	Vascular	0.9375	0.7155320173889993		0.9730274019666626	rachel_class	0.0
velmeshev_PFC	middle_temporal_gyrus	CGE	0.9850746268656716	0.7155320173889993		0.9730274019666626	rachel_class	0.0
velmeshev_PFC	middle_temporal_gyrus	MGE	0.9853658536585366	0.7155320173889993		0.9730274019666626	rachel_class	0.0
velmeshev_PFC	middle_temporal_gyrus	deep layer non-IT	0.8444444444444444	0.7155320173889993		0.9730274019666626	rachel_class	0.0
velmeshev_PFC	middle_temporal_gyrus	Oligodendrocyte lineage	0.9941972920696325	0.7155320173889993		0.9730274019666626	rachel_class	0.0
velmeshev_PFC	middle_temporal_gyrus	L2/3-6 IT	0.9941972920696325	0.7155320173889993		0.9730274019666626	rachel_class	0.0
velmeshev_PFC	middle_temporal_gyrus	GABAergic	nan	0.7155320173889993		0.9730274019666626	rachel_class	0.0
velmeshev_PFC	middle_temporal_gyrus	unknown	nan	0.7155320173889993		0.9730274019666626	rachel_class	0.0
velmeshev_PFC	middle_temporal_gyrus	Glutamatergic	0.8669950738916257	0.7155320173889993		0.9730274019666626	rachel_class	0.0
velmeshev_PFC	middle_temporal_gyrus	GABAergic	0.9797101449275363	0.7282110191165634		0.9691084023292442	rachel_family	0.0
velmeshev_PFC	middle_temporal_gyrus	Non-neuron	0.976271186440678	0.7282110191165634		0.9691084023292442	rachel_family	0.0
velmeshev_PFC	middle_temporal_gyrus	unknown	nan	0.7282110191165634		0.9691084023292442	rachel_family	0.0
velmeshev_PFC	middle_temporal_gyrus	Glutamatergic	0.9568627450980393	0.7282110191165634		0.9691084023292442	rachel_family	0.0
