query	reference	label	f1_score	macro_f1	micro_f1	weighted_f1	key	cutoff
nagy	whole_cortex	PVALB	0.0	0.40368949568949564		0.7032618492618492	rachel_subclass	0.0
nagy	whole_cortex	L5 ET	0.0	0.40368949568949564		0.7032618492618492	rachel_subclass	0.0
nagy	whole_cortex	Glutamatergic	nan	0.40368949568949564		0.7032618492618492	rachel_subclass	0.0
nagy	whole_cortex	L6b	nan	0.40368949568949564		0.7032618492618492	rachel_subclass	0.0
nagy	whole_cortex	GABAergic	0.9230769230769231	0.40368949568949564		0.7032618492618492	rachel_subclass	0.0
nagy	whole_cortex	L6 CT	0.0	0.40368949568949564		0.7032618492618492	rachel_subclass	0.0
nagy	whole_cortex	Astrocyte	0.8888888888888888	0.40368949568949564		0.7032618492618492	rachel_subclass	0.0
nagy	whole_cortex	unknown	0.0	0.40368949568949564		0.7032618492618492	rachel_subclass	0.0
nagy	whole_cortex	Microglia	0.8	0.40368949568949564		0.7032618492618492	rachel_subclass	0.0
nagy	whole_cortex	Chandelier	nan	0.40368949568949564		0.7032618492618492	rachel_subclass	0.0
nagy	whole_cortex	L2/3-6 IT	0.82	0.40368949568949564		0.7032618492618492	rachel_subclass	0.0
nagy	whole_cortex	SST	0.8571428571428571	0.40368949568949564		0.7032618492618492	rachel_subclass	0.0
nagy	whole_cortex	Oligodendrocyte	0.9090909090909091	0.40368949568949564		0.7032618492618492	rachel_subclass	0.0
nagy	whole_cortex	VIP	0.8571428571428571	0.40368949568949564		0.7032618492618492	rachel_subclass	0.0
nagy	whole_cortex	L5/6 NP	0.0	0.40368949568949564		0.7032618492618492	rachel_subclass	0.0
nagy	whole_cortex	deep layer non-IT	0.3	0.6164866244866245		0.738976134976135	rachel_class	0.0
nagy	whole_cortex	Astrocyte	0.8888888888888888	0.6164866244866245		0.738976134976135	rachel_class	0.0
nagy	whole_cortex	Microglia	0.8	0.6164866244866245		0.738976134976135	rachel_class	0.0
nagy	whole_cortex	MGE	0.6666666666666666	0.6164866244866245		0.738976134976135	rachel_class	0.0
nagy	whole_cortex	CGE	0.8571428571428571	0.6164866244866245		0.738976134976135	rachel_class	0.0
nagy	whole_cortex	L2/3-6 IT	0.82	0.6164866244866245		0.738976134976135	rachel_class	0.0
nagy	whole_cortex	Oligodendrocyte lineage	0.9090909090909091	0.6164866244866245		0.738976134976135	rachel_class	0.0
nagy	whole_cortex	Glutamatergic	nan	0.6164866244866245		0.738976134976135	rachel_class	0.0
nagy	whole_cortex	GABAergic	0.9230769230769231	0.6164866244866245		0.738976134976135	rachel_class	0.0
nagy	whole_cortex	unknown	0.0	0.6164866244866245		0.738976134976135	rachel_class	0.0
nagy	whole_cortex	Glutamatergic	0.9256198347107438	0.6509956019525398		0.8505765791890194	rachel_family	0.0
nagy	whole_cortex	GABAergic	0.7894736842105263	0.6509956019525398		0.8505765791890194	rachel_family	0.0
nagy	whole_cortex	Non-neuron	0.8888888888888888	0.6509956019525398		0.8505765791890194	rachel_family	0.0
nagy	whole_cortex	unknown	0.0	0.6509956019525398		0.8505765791890194	rachel_family	0.0
