query	reference	label	f1_score	macro_f1	micro_f1	weighted_f1	key	cutoff
lau	middle_temporal_gyrus	Microglia	0.8888888888888888	0.5230269514365624		0.8679670734808034	rachel_subclass	0.0
lau	middle_temporal_gyrus	unknown	nan	0.5230269514365624		0.8679670734808034	rachel_subclass	0.0
lau	middle_temporal_gyrus	Glutamatergic	0.8421052631578947	0.5230269514365624		0.8679670734808034	rachel_subclass	0.0
lau	middle_temporal_gyrus	GABAergic	0.782608695652174	0.5230269514365624		0.8679670734808034	rachel_subclass	0.0
lau	middle_temporal_gyrus	Endothelial	0.8	0.5230269514365624		0.8679670734808034	rachel_subclass	0.0
lau	middle_temporal_gyrus	Oligodendrocyte	1.0	0.5230269514365624		0.8679670734808034	rachel_subclass	0.0
lau	middle_temporal_gyrus	Non-neuron	nan	0.5230269514365624		0.8679670734808034	rachel_subclass	0.0
lau	middle_temporal_gyrus	Astrocyte	0.9166666666666666	0.5230269514365624		0.8679670734808034	rachel_subclass	0.0
lau	middle_temporal_gyrus	VLMC	nan	0.5230269514365624		0.8679670734808034	rachel_subclass	0.0
lau	middle_temporal_gyrus	Pericyte	nan	0.5230269514365624		0.8679670734808034	rachel_subclass	0.0
lau	middle_temporal_gyrus	Microglia	0.8888888888888888	0.6609265464385601		0.8696813591950892	rachel_class	0.0
lau	middle_temporal_gyrus	Non-neuron	nan	0.6609265464385601		0.8696813591950892	rachel_class	0.0
lau	middle_temporal_gyrus	Astrocyte	0.9166666666666666	0.6609265464385601		0.8696813591950892	rachel_class	0.0
lau	middle_temporal_gyrus	unknown	nan	0.6609265464385601		0.8696813591950892	rachel_class	0.0
lau	middle_temporal_gyrus	Oligodendrocyte lineage	1.0	0.6609265464385601		0.8696813591950892	rachel_class	0.0
lau	middle_temporal_gyrus	Glutamatergic	0.8421052631578947	0.6609265464385601		0.8696813591950892	rachel_class	0.0
lau	middle_temporal_gyrus	GABAergic	0.782608695652174	0.6609265464385601		0.8696813591950892	rachel_class	0.0
lau	middle_temporal_gyrus	Vascular	0.8571428571428571	0.6609265464385601		0.8696813591950892	rachel_class	0.0
lau	middle_temporal_gyrus	Non-neuron	0.8395061728395061	0.6160550329123937		0.8346769500240131	rachel_family	0.0
lau	middle_temporal_gyrus	Glutamatergic	0.8421052631578947	0.6160550329123937		0.8346769500240131	rachel_family	0.0
lau	middle_temporal_gyrus	GABAergic	0.782608695652174	0.6160550329123937		0.8346769500240131	rachel_family	0.0
lau	middle_temporal_gyrus	unknown	nan	0.6160550329123937		0.8346769500240131	rachel_family	0.0
