query	reference	label	f1_score	macro_f1	micro_f1	weighted_f1	key	cutoff
nagy	dorsolateral_prefrontal_cortex	L5 ET	0.0	0.30468409586056644		0.49540375289900906	rachel_subclass	0.0
nagy	dorsolateral_prefrontal_cortex	Microglia	0.6666666666666666	0.30468409586056644		0.49540375289900906	rachel_subclass	0.0
nagy	dorsolateral_prefrontal_cortex	PVALB	1.0	0.30468409586056644		0.49540375289900906	rachel_subclass	0.0
nagy	dorsolateral_prefrontal_cortex	LAMP5	nan	0.30468409586056644		0.49540375289900906	rachel_subclass	0.0
nagy	dorsolateral_prefrontal_cortex	VLMC	nan	0.30468409586056644		0.49540375289900906	rachel_subclass	0.0
nagy	dorsolateral_prefrontal_cortex	SST	0.0	0.30468409586056644		0.49540375289900906	rachel_subclass	0.0
nagy	dorsolateral_prefrontal_cortex	Oligodendrocyte	0.6470588235294118	0.30468409586056644		0.49540375289900906	rachel_subclass	0.0
nagy	dorsolateral_prefrontal_cortex	L2/3-6 IT	0.47058823529411764	0.30468409586056644		0.49540375289900906	rachel_subclass	0.0
nagy	dorsolateral_prefrontal_cortex	OPC	nan	0.30468409586056644		0.49540375289900906	rachel_subclass	0.0
nagy	dorsolateral_prefrontal_cortex	L5 6 NP	nan	0.30468409586056644		0.49540375289900906	rachel_subclass	0.0
nagy	dorsolateral_prefrontal_cortex	CGE	nan	0.30468409586056644		0.49540375289900906	rachel_subclass	0.0
nagy	dorsolateral_prefrontal_cortex	GABAergic	1.0	0.30468409586056644		0.49540375289900906	rachel_subclass	0.0
nagy	dorsolateral_prefrontal_cortex	Astrocyte	0.7	0.30468409586056644		0.49540375289900906	rachel_subclass	0.0
nagy	dorsolateral_prefrontal_cortex	Endothelial	0.0	0.30468409586056644		0.49540375289900906	rachel_subclass	0.0
nagy	dorsolateral_prefrontal_cortex	VIP	1.0	0.30468409586056644		0.49540375289900906	rachel_subclass	0.0
nagy	dorsolateral_prefrontal_cortex	L6 CT	nan	0.30468409586056644		0.49540375289900906	rachel_subclass	0.0
nagy	dorsolateral_prefrontal_cortex	L5/6 NP	0.0	0.30468409586056644		0.49540375289900906	rachel_subclass	0.0
nagy	dorsolateral_prefrontal_cortex	L6b	nan	0.30468409586056644		0.49540375289900906	rachel_subclass	0.0
nagy	dorsolateral_prefrontal_cortex	Microglia	0.6666666666666666	0.5228853817949944		0.5312027652218331	rachel_class	0.0
nagy	dorsolateral_prefrontal_cortex	Vascular	0.5	0.5228853817949944		0.5312027652218331	rachel_class	0.0
nagy	dorsolateral_prefrontal_cortex	Oligodendrocyte lineage	0.7804878048780488	0.5228853817949944		0.5312027652218331	rachel_class	0.0
nagy	dorsolateral_prefrontal_cortex	MGE	0.25	0.5228853817949944		0.5312027652218331	rachel_class	0.0
nagy	dorsolateral_prefrontal_cortex	unknown	nan	0.5228853817949944		0.5312027652218331	rachel_class	0.0
nagy	dorsolateral_prefrontal_cortex	L2/3-6 IT	0.47058823529411764	0.5228853817949944		0.5312027652218331	rachel_class	0.0
nagy	dorsolateral_prefrontal_cortex	CGE	0.75	0.5228853817949944		0.5312027652218331	rachel_class	0.0
nagy	dorsolateral_prefrontal_cortex	GABAergic	1.0	0.5228853817949944		0.5312027652218331	rachel_class	0.0
nagy	dorsolateral_prefrontal_cortex	Astrocyte	0.7	0.5228853817949944		0.5312027652218331	rachel_class	0.0
nagy	dorsolateral_prefrontal_cortex	deep layer non-IT	0.1111111111111111	0.5228853817949944		0.5312027652218331	rachel_class	0.0
nagy	dorsolateral_prefrontal_cortex	GABAergic	0.8461538461538461	0.5939759192801789		0.7681304460405421	rachel_family	0.0
nagy	dorsolateral_prefrontal_cortex	Glutamatergic	0.735632183908046	0.5939759192801789		0.7681304460405421	rachel_family	0.0
nagy	dorsolateral_prefrontal_cortex	unknown	nan	0.5939759192801789		0.7681304460405421	rachel_family	0.0
nagy	dorsolateral_prefrontal_cortex	Non-neuron	0.7941176470588235	0.5939759192801789		0.7681304460405421	rachel_family	0.0
