query	reference	label	f1_score	macro_f1	micro_f1	weighted_f1	key	cutoff
lau	primary_visual_cortex	Non-neuron	nan	0.48347945368879347		0.8348658078368224	rachel_subclass	0.0
lau	primary_visual_cortex	VLMC	nan	0.48347945368879347		0.8348658078368224	rachel_subclass	0.0
lau	primary_visual_cortex	Astrocyte	1.0	0.48347945368879347		0.8348658078368224	rachel_subclass	0.0
lau	primary_visual_cortex	Microglia	0.8333333333333334	0.48347945368879347		0.8348658078368224	rachel_subclass	0.0
lau	primary_visual_cortex	Glutamatergic	0.7901234567901234	0.48347945368879347		0.8348658078368224	rachel_subclass	0.0
lau	primary_visual_cortex	unknown	nan	0.48347945368879347		0.8348658078368224	rachel_subclass	0.0
lau	primary_visual_cortex	Oligodendrocyte	0.9130434782608695	0.48347945368879347		0.8348658078368224	rachel_subclass	0.0
lau	primary_visual_cortex	GABAergic	0.8148148148148148	0.48347945368879347		0.8348658078368224	rachel_subclass	0.0
lau	primary_visual_cortex	Endothelial	0.0	0.48347945368879347		0.8348658078368224	rachel_subclass	0.0
lau	primary_visual_cortex	Vascular	0.5	0.6064143853998927		0.8398658078368224	rachel_class	0.0
lau	primary_visual_cortex	Non-neuron	nan	0.6064143853998927		0.8398658078368224	rachel_class	0.0
lau	primary_visual_cortex	Astrocyte	1.0	0.6064143853998927		0.8398658078368224	rachel_class	0.0
lau	primary_visual_cortex	Microglia	0.8333333333333334	0.6064143853998927		0.8398658078368224	rachel_class	0.0
lau	primary_visual_cortex	Glutamatergic	0.7901234567901234	0.6064143853998927		0.8398658078368224	rachel_class	0.0
lau	primary_visual_cortex	unknown	nan	0.6064143853998927		0.8398658078368224	rachel_class	0.0
lau	primary_visual_cortex	Oligodendrocyte lineage	0.9130434782608695	0.6064143853998927		0.8398658078368224	rachel_class	0.0
lau	primary_visual_cortex	GABAergic	0.8148148148148148	0.6064143853998927		0.8398658078368224	rachel_class	0.0
lau	primary_visual_cortex	Non-neuron	0.8863636363636364	0.6228254769921436		0.8306200897867565	rachel_family	0.0
lau	primary_visual_cortex	GABAergic	0.8148148148148148	0.6228254769921436		0.8306200897867565	rachel_family	0.0
lau	primary_visual_cortex	unknown	nan	0.6228254769921436		0.8306200897867565	rachel_family	0.0
lau	primary_visual_cortex	Glutamatergic	0.7901234567901234	0.6228254769921436		0.8306200897867565	rachel_family	0.0
