ref	query	key	label	auc	optimal threshold
primary_somatosensory_cortex	velmeshev	rachel_subclass	Astrocyte	0.9898039215686275	0.31
primary_somatosensory_cortex	velmeshev	rachel_subclass	Endothelial	0.9999999999999999	0.16
primary_somatosensory_cortex	velmeshev	rachel_subclass	L2/3-6 IT	0.9347319347319347	0.2
primary_somatosensory_cortex	velmeshev	rachel_subclass	L5/6 NP	0.7302405498281787	0.09
primary_somatosensory_cortex	velmeshev	rachel_subclass	LAMP5	1.0	0.48
primary_somatosensory_cortex	velmeshev	rachel_subclass	Microglia	1.0	0.2
primary_somatosensory_cortex	velmeshev	rachel_subclass	OPC	0.9999999999999999	0.21
primary_somatosensory_cortex	velmeshev	rachel_subclass	Oligodendrocyte	0.9816138917262514	0.13
primary_somatosensory_cortex	velmeshev	rachel_subclass	PVALB	0.9964539007092199	0.16
primary_somatosensory_cortex	velmeshev	rachel_subclass	SST	0.9957894736842104	0.26
primary_somatosensory_cortex	velmeshev	rachel_subclass	VIP	0.9830729166666667	0.12
