ref	query	key	label	auc	optimal threshold
middle_temporal_gyrus	velmeshev	rachel_subclass	Astrocyte	0.999960041556781	0.14
middle_temporal_gyrus	velmeshev	rachel_subclass	Endothelial	0.9974033756117048	0.07
middle_temporal_gyrus	velmeshev	rachel_subclass	L2/3-6 IT	0.9461574660827061	0.37
middle_temporal_gyrus	velmeshev	rachel_subclass	L5/6 NP	0.6486936475409837	0.01
middle_temporal_gyrus	velmeshev	rachel_subclass	LAMP5	0.9970298464213272	0.06
middle_temporal_gyrus	velmeshev	rachel_subclass	Microglia	0.9998281786941581	0.29
middle_temporal_gyrus	velmeshev	rachel_subclass	OPC	0.9998353802715726	0.13
middle_temporal_gyrus	velmeshev	rachel_subclass	Oligodendrocyte	0.9998663867150219	0.35
middle_temporal_gyrus	velmeshev	rachel_subclass	PVALB	0.9917113221146313	0.05
middle_temporal_gyrus	velmeshev	rachel_subclass	SST	0.9998720186154741	0.33
middle_temporal_gyrus	velmeshev	rachel_subclass	VIP	0.9741317342615013	0.08
